symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
DOGEUSDT,1785542400000,2026-08-01 00:00:00,2026-08-01 09:00:00,0.06957,0.06976,0.06957,0.0697,16177814,1127530.88032,2751,11754561,819186.26095,2731937649,190416054.13530001,7331308,151129,3816783,-3514525,3.51889589,2.491149,2.82503667,2.65667
DOGEUSDT,1785542700000,2026-08-01 00:05:00,2026-08-01 09:05:00,0.06969,0.0697,0.06961,0.06961,8945163,623055.18184,1765,3115806,217032.18372,2732088778,190215971.10270399,-2713551,2053009,696233.5,3409784.5,3.53694398,2.49182,2.84341497,0.534543
DOGEUSDT,1785543000000,2026-08-01 00:10:00,2026-08-01 09:10:00,0.06962,0.06967,0.06961,0.06962,5597504,389803.80162,1183,3070287,213820.58946,2734141787,190360520.70719451,543070,1119435,1390970,847900,3.5343994,2.49272,2.84232773,1.215006
DOGEUSDT,1785543300000,2026-08-01 00:15:00,2026-08-01 09:15:00,0.06961,0.06966,0.06958,0.06965,4550507,316831.30057,1449,3334927,232196.85258,2735261222,190495380.47594681,2119347,-76744,982929.5,-1136417.5,3.53280059,2.48919,2.8368669,2.743967
DOGEUSDT,1785543600000,2026-08-01 00:20:00,2026-08-01 09:20:00,0.06964,0.06965,0.06956,0.06957,2400585,167072.02422,893,627771,43691.49137,2735184478,190259432.28968,-1145043,-2744424,-3316945.5,-2171902.5,3.54425191,2.490486,2.83985066,0.347653
DOGEUSDT,1785543900000,2026-08-01 00:25:00,2026-08-01 09:25:00,0.06957,0.06968,0.06955,0.06962,17341106,1207246.36464,1857,10673620,742978.62116,2732440054,190259800.96002001,4006134,-2891636,-888569,-4894703,3.54828486,2.489884,2.84630522,1.600324
DOGEUSDT,1785544200000,2026-08-01 00:30:00,2026-08-01 09:30:00,0.06962,0.0697,0.06955,0.06969,12263643,853961.53319,1903,8204583,571320.83063,2729548418,190222229.25042,4145523,-1845381,227380.5,-3918142.5,3.54010795,2.497547,2.84037328,2.021368
DOGEUSDT,1785544500000,2026-08-01 00:35:00,2026-08-01 09:35:00,0.06969,0.06995,0.06969,0.06982,41228332,2878108.96215,4649,27792750,1940206.48311,2727703037,190448226.04334,14357168,416902,7595486,-6761682,3.56303779,2.529368,2.83937162,2.066965
DOGEUSDT,1785544800000,2026-08-01 00:40:00,2026-08-01 09:40:00,0.06983,0.06989,0.06982,0.06988,5788170,404325.08667,1484,3311963,231342.80559,2728119939,190668302.53670999,835756,75600,493478,-342278,3.56285073,2.530598,2.84248796,1.337418
DOGEUSDT,1785545100000,2026-08-01 00:45:00,2026-08-01 09:45:00,0.06989,0.06991,0.06984,0.06989,9044524,631963.63395,1592,3685312,257498.71134,2728195539,190673586.22071001,-1673900,721023,-115927,1557973,3.55906542,2.532058,2.837684,0.687644
